Source Label,Label,Adjusted Time,Target Label,Number of Records
Jane Tyler,purchases,5/16/2015 10:09:17 AM,Gail Feindt,1
Timothy Gibson,purchases,5/16/2015 10:17:56 AM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 11:13:53 AM,Gail Feindt,1
Timothy Gibson,emails,5/16/2015 11:48:20 AM,Jane Tyler,1
Jane Tyler,purchases,5/16/2015 12:04:24 PM,Gail Feindt,1
Timothy Gibson,purchases,5/16/2015 1:21:43 PM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 1:48:17 PM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 2:11:53 PM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 2:20:59 PM,Gail Feindt,1
Timothy Gibson,purchases,5/16/2015 3:38:16 PM,Gail Feindt,1
Jane Tyler,calls,5/16/2015 3:41:33 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/16/2015 4:47:23 PM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 5:13:50 PM,Gail Feindt,1
Timothy Gibson,emails,5/16/2015 5:35:04 PM,Jane Tyler,1
Timothy Gibson,calls,5/16/2015 5:51:01 PM,Jane Tyler,1
Jane Tyler,emails,5/16/2015 6:43:30 PM,Timothy Gibson,1
Jane Tyler,emails,5/16/2015 6:46:51 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/16/2015 7:01:14 PM,Gail Feindt,1
Timothy Gibson,purchases,5/16/2015 7:26:51 PM,Gail Feindt,1
Jane Tyler,calls,5/16/2015 8:20:11 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/16/2015 8:31:52 PM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 10:15:09 PM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 10:45:10 PM,Gail Feindt,1
Jane Tyler,purchases,5/16/2015 10:55:57 PM,Gail Feindt,1
Timothy Gibson,calls,5/16/2015 11:13:15 PM,Jane Tyler,1
Timothy Gibson,emails,5/16/2015 11:44:07 PM,Jane Tyler,1
Jane Tyler,purchases,5/16/2015 11:45:19 PM,Gail Feindt,1
Timothy Gibson,purchases,5/17/2015 1:00:10 AM,Gail Feindt,1
Timothy Gibson,purchases,5/17/2015 2:21:49 AM,Gail Feindt,1
Jane Tyler,emails,5/17/2015 4:06:56 AM,Timothy Gibson,1
Jane Tyler,purchases,5/17/2015 4:13:45 AM,Gail Feindt,1
Timothy Gibson,purchases,5/17/2015 7:02:29 AM,Gail Feindt,1
Jane Tyler,calls,5/17/2015 7:02:42 AM,Timothy Gibson,1
Timothy Gibson,emails,5/17/2015 8:44:34 AM,Jane Tyler,1
Timothy Gibson,emails,5/17/2015 9:32:35 AM,Jane Tyler,1
Timothy Gibson,purchases,5/17/2015 10:02:47 AM,Gail Feindt,1
Timothy Gibson,calls,5/17/2015 10:17:09 AM,Jane Tyler,1
Timothy Gibson,purchases,5/17/2015 10:45:19 AM,Gail Feindt,1
Timothy Gibson,purchases,5/17/2015 10:56:34 AM,Gail Feindt,1
Jane Tyler,emails,5/17/2015 11:09:08 AM,Timothy Gibson,1
Timothy Gibson,calls,5/17/2015 11:22:53 AM,Jane Tyler,1
Timothy Gibson,calls,5/17/2015 11:23:31 AM,Jane Tyler,1
Jane Tyler,purchases,5/17/2015 11:58:36 AM,Gail Feindt,1
Jane Tyler,calls,5/17/2015 11:59:35 AM,Timothy Gibson,1
Timothy Gibson,calls,5/17/2015 12:11:50 PM,Jane Tyler,1
Jane Tyler,purchases,5/17/2015 12:17:38 PM,Gail Feindt,1
Timothy Gibson,calls,5/17/2015 12:30:56 PM,Jane Tyler,1
Timothy Gibson,purchases,5/17/2015 12:30:56 PM,Gail Feindt,1
Jane Tyler,purchases,5/17/2015 12:43:35 PM,Gail Feindt,1
Jane Tyler,purchases,5/17/2015 12:54:42 PM,Gail Feindt,1
Timothy Gibson,purchases,5/17/2015 12:59:47 PM,Gail Feindt,1
Jane Tyler,emails,5/17/2015 1:14:16 PM,Timothy Gibson,1
Jane Tyler,purchases,5/17/2015 1:15:23 PM,Gail Feindt,1
Timothy Gibson,emails,5/17/2015 1:46:37 PM,Jane Tyler,1
Timothy Gibson,purchases,5/17/2015 1:58:22 PM,Gail Feindt,1
Timothy Gibson,calls,5/17/2015 4:44:05 PM,Jane Tyler,1
Timothy Gibson,purchases,5/17/2015 4:54:47 PM,Gail Feindt,1
Jane Tyler,purchases,5/17/2015 5:17:52 PM,Gail Feindt,1
Jane Tyler,purchases,5/17/2015 5:58:21 PM,Gail Feindt,1
Timothy Gibson,calls,5/17/2015 6:09:39 PM,Jane Tyler,1
Timothy Gibson,purchases,5/17/2015 6:17:39 PM,Gail Feindt,1
Jane Tyler,calls,5/17/2015 6:39:59 PM,Timothy Gibson,1
Jane Tyler,purchases,5/17/2015 6:41:58 PM,Gail Feindt,1
Timothy Gibson,emails,5/17/2015 7:00:30 PM,Jane Tyler,1
Timothy Gibson,purchases,5/17/2015 7:30:37 PM,Gail Feindt,1
Jane Tyler,purchases,5/17/2015 7:35:08 PM,Gail Feindt,1
Jane Tyler,purchases,5/17/2015 7:48:41 PM,Gail Feindt,1
Timothy Gibson,purchases,5/17/2015 8:08:00 PM,Gail Feindt,1
Jane Tyler,emails,5/17/2015 8:40:38 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/17/2015 8:59:02 PM,Gail Feindt,1
Jane Tyler,purchases,5/17/2015 9:55:25 PM,Gail Feindt,1
Jane Tyler,emails,5/17/2015 11:22:26 PM,Timothy Gibson,1
Jane Tyler,purchases,5/17/2015 11:29:04 PM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 12:52:03 AM,Gail Feindt,1
Timothy Gibson,calls,5/18/2015 12:55:41 AM,Jane Tyler,1
Jane Tyler,emails,5/18/2015 1:08:45 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/18/2015 2:18:24 AM,Gail Feindt,1
Timothy Gibson,purchases,5/18/2015 2:33:28 AM,Gail Feindt,1
Timothy Gibson,purchases,5/18/2015 2:42:19 AM,Gail Feindt,1
Timothy Gibson,calls,5/18/2015 2:48:26 AM,Jane Tyler,1
Jane Tyler,purchases,5/18/2015 2:56:35 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 2:58:56 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 3:06:54 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 3:24:46 AM,Gail Feindt,1
Jane Tyler,calls,5/18/2015 3:28:18 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/18/2015 4:14:32 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 5:21:57 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 5:25:15 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 6:07:40 AM,Gail Feindt,1
Timothy Gibson,calls,5/18/2015 6:21:42 AM,Jane Tyler,1
Jane Tyler,purchases,5/18/2015 6:50:15 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 8:35:27 AM,Gail Feindt,1
Jane Tyler,emails,5/18/2015 8:52:11 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/18/2015 9:32:14 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 9:42:51 AM,Gail Feindt,1
Jane Tyler,emails,5/18/2015 9:58:30 AM,Timothy Gibson,1
Jane Tyler,purchases,5/18/2015 10:46:15 AM,Gail Feindt,1
Timothy Gibson,purchases,5/18/2015 10:49:58 AM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 1:25:32 PM,Gail Feindt,1
Timothy Gibson,calls,5/18/2015 2:44:25 PM,Jane Tyler,1
Jane Tyler,purchases,5/18/2015 4:19:00 PM,Gail Feindt,1
Jane Tyler,calls,5/18/2015 5:47:28 PM,Timothy Gibson,1
Timothy Gibson,calls,5/18/2015 5:50:52 PM,Jane Tyler,1
Timothy Gibson,purchases,5/18/2015 6:25:40 PM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 7:05:13 PM,Gail Feindt,1
Jane Tyler,calls,5/18/2015 7:13:13 PM,Timothy Gibson,1
Jane Tyler,purchases,5/18/2015 7:16:41 PM,Gail Feindt,1
Jane Tyler,purchases,5/18/2015 9:33:39 PM,Gail Feindt,1
Jane Tyler,emails,5/18/2015 9:37:21 PM,Timothy Gibson,1
Jane Tyler,emails,5/18/2015 11:33:28 PM,Timothy Gibson,1
Jane Tyler,purchases,5/19/2015 2:23:01 AM,Gail Feindt,1
Timothy Gibson,emails,5/19/2015 2:47:25 AM,Jane Tyler,1
Timothy Gibson,purchases,5/19/2015 3:50:57 AM,Gail Feindt,1
Timothy Gibson,purchases,5/19/2015 4:43:34 AM,Gail Feindt,1
Timothy Gibson,calls,5/19/2015 5:10:08 AM,Jane Tyler,1
Timothy Gibson,purchases,5/19/2015 5:14:28 AM,Gail Feindt,1
Timothy Gibson,purchases,5/19/2015 5:20:06 AM,Gail Feindt,1
Jane Tyler,purchases,5/19/2015 5:22:04 AM,Gail Feindt,1
Jane Tyler,purchases,5/19/2015 6:22:40 AM,Gail Feindt,1
Timothy Gibson,purchases,5/19/2015 7:45:07 AM,Gail Feindt,1
Timothy Gibson,emails,5/19/2015 7:47:31 AM,Jane Tyler,1
Jane Tyler,emails,5/19/2015 9:02:08 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/19/2015 9:14:02 AM,Gail Feindt,1
Jane Tyler,purchases,5/19/2015 9:17:21 AM,Gail Feindt,1
Jane Tyler,calls,5/19/2015 9:26:11 AM,Timothy Gibson,1
Jane Tyler,calls,5/19/2015 9:50:50 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/19/2015 12:04:50 PM,Gail Feindt,1
Jane Tyler,calls,5/19/2015 12:26:03 PM,Timothy Gibson,1
Timothy Gibson,emails,5/19/2015 12:31:07 PM,Jane Tyler,1
Timothy Gibson,purchases,5/19/2015 1:05:30 PM,Gail Feindt,1
Jane Tyler,emails,5/19/2015 1:39:09 PM,Timothy Gibson,1
Jane Tyler,emails,5/19/2015 1:48:29 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/19/2015 2:02:56 PM,Gail Feindt,1
Jane Tyler,purchases,5/19/2015 4:49:07 PM,Gail Feindt,1
Timothy Gibson,emails,5/19/2015 5:08:47 PM,Jane Tyler,1
Jane Tyler,purchases,5/19/2015 5:20:53 PM,Gail Feindt,1
Timothy Gibson,calls,5/19/2015 6:55:19 PM,Jane Tyler,1
Timothy Gibson,purchases,5/19/2015 7:35:41 PM,Gail Feindt,1
Timothy Gibson,calls,5/19/2015 8:06:28 PM,Jane Tyler,1
Jane Tyler,calls,5/19/2015 8:09:51 PM,Timothy Gibson,1
Jane Tyler,purchases,5/19/2015 8:18:59 PM,Gail Feindt,1
Richard Fox,calls,5/19/2015 9:44:07 PM,Jane Tyler,1
Timothy Gibson,purchases,5/19/2015 10:18:09 PM,Gail Feindt,1
Timothy Gibson,emails,5/19/2015 10:48:33 PM,Jane Tyler,1
Timothy Gibson,purchases,5/19/2015 11:30:38 PM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 12:29:07 AM,Gail Feindt,1
Timothy Gibson,emails,5/20/2015 1:26:55 AM,Jane Tyler,1
Jane Tyler,purchases,5/20/2015 2:04:21 AM,Gail Feindt,1
Jane Tyler,calls,5/20/2015 2:22:12 AM,Timothy Gibson,1
Timothy Gibson,calls,5/20/2015 2:59:55 AM,Jane Tyler,1
Timothy Gibson,purchases,5/20/2015 2:59:55 AM,Gail Feindt,1
Timothy Gibson,emails,5/20/2015 3:17:14 AM,Jane Tyler,1
Jane Tyler,purchases,5/20/2015 4:02:55 AM,Gail Feindt,1
Timothy Gibson,purchases,5/20/2015 4:46:01 AM,Gail Feindt,1
Timothy Gibson,calls,5/20/2015 4:59:18 AM,Jane Tyler,1
Timothy Gibson,purchases,5/20/2015 5:00:02 AM,Gail Feindt,1
Timothy Gibson,emails,5/20/2015 5:30:40 AM,Jane Tyler,1
Jane Tyler,purchases,5/20/2015 5:34:43 AM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 5:34:50 AM,Gail Feindt,1
Jane Tyler,calls,5/20/2015 7:16:49 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/20/2015 7:35:12 AM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 9:02:52 AM,Gail Feindt,1
Timothy Gibson,calls,5/20/2015 9:20:43 AM,Jane Tyler,1
Jane Tyler,purchases,5/20/2015 9:36:01 AM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 10:05:32 AM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 11:59:05 AM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 12:01:47 PM,Gail Feindt,1
Timothy Gibson,calls,5/20/2015 12:34:19 PM,Jane Tyler,1
Jane Tyler,purchases,5/20/2015 12:40:30 PM,Gail Feindt,1
Timothy Gibson,purchases,5/20/2015 2:01:00 PM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 2:09:22 PM,Gail Feindt,1
Jane Tyler,calls,5/20/2015 2:14:36 PM,Timothy Gibson,1
Timothy Gibson,emails,5/20/2015 4:03:07 PM,Jane Tyler,1
Jane Tyler,purchases,5/20/2015 4:10:51 PM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 4:26:47 PM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 4:30:20 PM,Gail Feindt,1
Timothy Gibson,purchases,5/20/2015 5:34:32 PM,Gail Feindt,1
Timothy Gibson,emails,5/20/2015 5:43:02 PM,Jane Tyler,1
Jane Tyler,emails,5/20/2015 6:06:53 PM,Timothy Gibson,1
Jane Tyler,purchases,5/20/2015 8:13:18 PM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 8:53:42 PM,Gail Feindt,1
Jane Tyler,purchases,5/20/2015 10:35:51 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 12:56:27 AM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 2:03:32 AM,Gail Feindt,1
Timothy Gibson,purchases,5/21/2015 5:05:03 AM,Gail Feindt,1
Timothy Gibson,purchases,5/21/2015 5:32:29 AM,Gail Feindt,1
Timothy Gibson,purchases,5/21/2015 5:34:29 AM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 6:18:53 AM,Gail Feindt,1
Timothy Gibson,purchases,5/21/2015 6:52:34 AM,Gail Feindt,1
Timothy Gibson,emails,5/21/2015 9:35:59 AM,Jane Tyler,1
Jane Tyler,purchases,5/21/2015 9:46:57 AM,Gail Feindt,1
Timothy Gibson,purchases,5/21/2015 10:18:35 AM,Gail Feindt,1
Jane Tyler,emails,5/21/2015 10:41:08 AM,Timothy Gibson,1
Jane Tyler,purchases,5/21/2015 1:55:33 PM,Gail Feindt,1
Timothy Gibson,emails,5/21/2015 2:52:19 PM,Jane Tyler,1
Jane Tyler,purchases,5/21/2015 3:11:00 PM,Gail Feindt,1
Jane Tyler,emails,5/21/2015 3:48:10 PM,Timothy Gibson,1
Jane Tyler,purchases,5/21/2015 4:05:30 PM,Gail Feindt,1
Timothy Gibson,calls,5/21/2015 4:23:08 PM,Jane Tyler,1
Jane Tyler,purchases,5/21/2015 5:20:09 PM,Gail Feindt,1
Jane Tyler,emails,5/21/2015 5:43:00 PM,Timothy Gibson,1
Jane Tyler,purchases,5/21/2015 5:49:24 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 6:10:03 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 6:58:10 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 7:21:28 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 7:27:41 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 7:50:08 PM,Gail Feindt,1
Timothy Gibson,purchases,5/21/2015 8:01:13 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 8:09:36 PM,Gail Feindt,1
Timothy Gibson,calls,5/21/2015 8:30:58 PM,Jane Tyler,1
Timothy Gibson,purchases,5/21/2015 9:05:16 PM,Gail Feindt,1
Jane Tyler,purchases,5/21/2015 10:06:10 PM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 12:38:12 AM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 1:41:57 AM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 2:02:39 AM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 2:05:44 AM,Gail Feindt,1
Jane Tyler,calls,5/22/2015 2:07:44 AM,Timothy Gibson,1
Jane Tyler,purchases,5/22/2015 2:16:27 AM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 2:54:24 AM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 3:04:58 AM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 4:18:59 AM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 4:25:43 AM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 4:27:39 AM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 4:54:45 AM,Gail Feindt,1
Timothy Gibson,emails,5/22/2015 5:22:47 AM,Jane Tyler,1
Timothy Gibson,emails,5/22/2015 7:14:26 AM,Jane Tyler,1
Timothy Gibson,emails,5/22/2015 9:41:13 AM,Jane Tyler,1
Timothy Gibson,calls,5/22/2015 10:03:11 AM,Jane Tyler,1
Jane Tyler,purchases,5/22/2015 10:42:02 AM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 10:42:43 AM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 10:50:31 AM,Gail Feindt,1
Timothy Gibson,calls,5/22/2015 12:30:29 PM,Jane Tyler,1
Timothy Gibson,purchases,5/22/2015 12:30:49 PM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 12:57:47 PM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 2:05:04 PM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 5:28:07 PM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 6:36:10 PM,Gail Feindt,1
Timothy Gibson,emails,5/22/2015 7:04:28 PM,Jane Tyler,1
Jane Tyler,purchases,5/22/2015 8:51:12 PM,Gail Feindt,1
Timothy Gibson,purchases,5/22/2015 8:51:44 PM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 9:37:28 PM,Gail Feindt,1
Jane Tyler,calls,5/22/2015 9:45:41 PM,Timothy Gibson,1
Jane Tyler,purchases,5/22/2015 9:45:41 PM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 11:03:04 PM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 11:37:08 PM,Gail Feindt,1
Jane Tyler,purchases,5/22/2015 11:41:52 PM,Gail Feindt,1
Jane Tyler,calls,5/22/2015 11:44:19 PM,Timothy Gibson,1
Jane Tyler,purchases,5/23/2015 12:21:44 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 12:26:21 AM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 12:30:54 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 2:04:47 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 2:11:39 AM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 2:46:19 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 2:52:18 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 2:55:30 AM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 2:55:32 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 3:01:57 AM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 3:20:52 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 4:20:20 AM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 4:48:36 AM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 4:58:33 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 5:00:14 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 6:10:35 AM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 7:01:33 AM,Gail Feindt,1
Timothy Gibson,calls,5/23/2015 9:46:20 AM,Jane Tyler,1
Jane Tyler,purchases,5/23/2015 9:47:45 AM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 9:51:33 AM,Gail Feindt,1
Timothy Gibson,emails,5/23/2015 10:30:02 AM,Jane Tyler,1
Timothy Gibson,emails,5/23/2015 10:40:42 AM,Jane Tyler,1
Jane Tyler,purchases,5/23/2015 11:18:08 AM,Gail Feindt,1
Timothy Gibson,emails,5/23/2015 11:31:34 AM,Jane Tyler,1
Timothy Gibson,purchases,5/23/2015 12:41:38 PM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 2:03:35 PM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 3:17:41 PM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 3:24:46 PM,Gail Feindt,1
Timothy Gibson,calls,5/23/2015 3:42:18 PM,Jane Tyler,1
Jane Tyler,purchases,5/23/2015 4:19:38 PM,Gail Feindt,1
Jane Tyler,emails,5/23/2015 4:45:11 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/23/2015 5:25:37 PM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 5:46:58 PM,Gail Feindt,1
Timothy Gibson,calls,5/23/2015 7:56:20 PM,Jane Tyler,1
Timothy Gibson,purchases,5/23/2015 8:26:02 PM,Gail Feindt,1
Jane Tyler,purchases,5/23/2015 10:05:35 PM,Gail Feindt,1
Timothy Gibson,purchases,5/23/2015 10:35:49 PM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 1:14:26 AM,Gail Feindt,1
Jane Tyler,emails,5/24/2015 2:48:40 AM,Timothy Gibson,1
Jane Tyler,purchases,5/24/2015 2:50:47 AM,Gail Feindt,1
Timothy Gibson,purchases,5/24/2015 2:55:48 AM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 3:55:56 AM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 4:41:29 AM,Gail Feindt,1
Timothy Gibson,purchases,5/24/2015 5:50:50 AM,Gail Feindt,1
Timothy Gibson,purchases,5/24/2015 6:00:45 AM,Gail Feindt,1
Jane Tyler,calls,5/24/2015 6:12:45 AM,Timothy Gibson,1
Timothy Gibson,emails,5/24/2015 8:25:28 AM,Jane Tyler,1
Jane Tyler,purchases,5/24/2015 8:29:22 AM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 8:34:47 AM,Gail Feindt,1
Jane Tyler,calls,5/24/2015 9:12:38 AM,Timothy Gibson,1
Jane Tyler,emails,5/24/2015 10:02:46 AM,Timothy Gibson,1
Jane Tyler,purchases,5/24/2015 10:19:11 AM,Gail Feindt,1
Jane Tyler,emails,5/24/2015 10:54:24 AM,Timothy Gibson,1
Jane Tyler,purchases,5/24/2015 11:08:50 AM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 11:20:18 AM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 12:00:20 PM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 12:49:20 PM,Gail Feindt,1
Jane Tyler,emails,5/24/2015 1:08:45 PM,Timothy Gibson,1
Jane Tyler,purchases,5/24/2015 2:35:31 PM,Gail Feindt,1
Jane Tyler,emails,5/24/2015 4:23:36 PM,Timothy Gibson,1
Jane Tyler,purchases,5/24/2015 6:14:48 PM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 6:40:34 PM,Gail Feindt,1
Jane Tyler,purchases,5/24/2015 9:39:36 PM,Gail Feindt,1
Timothy Gibson,emails,5/24/2015 10:29:53 PM,Jane Tyler,1
Jane Tyler,purchases,5/25/2015 12:35:45 AM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 2:26:52 AM,Gail Feindt,1
Jane Tyler,calls,5/25/2015 3:33:43 AM,Timothy Gibson,1
Jane Tyler,purchases,5/25/2015 3:43:50 AM,Gail Feindt,1
Timothy Gibson,emails,5/25/2015 4:43:08 AM,Jane Tyler,1
Timothy Gibson,purchases,5/25/2015 6:02:47 AM,Gail Feindt,1
Timothy Gibson,purchases,5/25/2015 6:52:17 AM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 6:58:49 AM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 7:04:25 AM,Gail Feindt,1
Timothy Gibson,purchases,5/25/2015 7:16:57 AM,Gail Feindt,1
Jane Tyler,emails,5/25/2015 7:32:10 AM,Timothy Gibson,1
Jane Tyler,purchases,5/25/2015 8:51:58 AM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 10:00:49 AM,Gail Feindt,1
Timothy Gibson,purchases,5/25/2015 12:30:04 PM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 12:37:04 PM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 12:57:33 PM,Gail Feindt,1
Timothy Gibson,calls,5/25/2015 1:10:19 PM,Jane Tyler,1
Jane Tyler,purchases,5/25/2015 1:10:37 PM,Gail Feindt,1
Timothy Gibson,emails,5/25/2015 1:19:24 PM,Jane Tyler,1
Jane Tyler,purchases,5/25/2015 3:13:47 PM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 3:50:57 PM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 5:48:55 PM,Gail Feindt,1
Jane Tyler,calls,5/25/2015 6:01:28 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/25/2015 6:53:27 PM,Gail Feindt,1
Timothy Gibson,purchases,5/25/2015 7:21:16 PM,Gail Feindt,1
Timothy Gibson,purchases,5/25/2015 8:02:50 PM,Gail Feindt,1
Jane Tyler,calls,5/25/2015 9:24:36 PM,Timothy Gibson,1
Timothy Gibson,purchases,5/25/2015 10:31:43 PM,Gail Feindt,1
Jane Tyler,emails,5/25/2015 11:11:41 PM,Timothy Gibson,1
Richard Fox,purchases,5/25/2015 11:17:41 PM,Gail Feindt,1
Jane Tyler,purchases,5/25/2015 11:44:15 PM,Gail Feindt,1
Timothy Gibson,purchases,5/25/2015 11:46:23 PM,Gail Feindt,1
Jane Tyler,calls,5/26/2015 1:31:50 AM,Timothy Gibson,1
Jane Tyler,calls,5/26/2015 1:47:32 AM,Timothy Gibson,1
Jane Tyler,emails,5/26/2015 2:20:48 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/26/2015 2:47:44 AM,Gail Feindt,1
Jane Tyler,purchases,5/26/2015 3:11:11 AM,Gail Feindt,1
Timothy Gibson,emails,5/26/2015 3:48:02 AM,Jane Tyler,1
Timothy Gibson,purchases,5/26/2015 4:41:12 AM,Gail Feindt,1
Timothy Gibson,calls,5/26/2015 5:42:23 AM,Jane Tyler,1
Timothy Gibson,emails,5/26/2015 5:57:21 AM,Jane Tyler,1
Timothy Gibson,emails,5/26/2015 8:05:18 AM,Jane Tyler,1
Jane Tyler,emails,5/26/2015 8:42:22 AM,Timothy Gibson,1
Timothy Gibson,purchases,5/26/2015 10:31:23 AM,Gail Feindt,1
Timothy Gibson,emails,5/26/2015 10:53:59 AM,Jane Tyler,1
Jane Tyler,purchases,5/26/2015 12:23:34 PM,Gail Feindt,1
Timothy Gibson,purchases,5/26/2015 2:17:11 PM,Gail Feindt,1
Jane Tyler,calls,5/26/2015 2:26:45 PM,Timothy Gibson,1
Jane Tyler,purchases,5/26/2015 2:49:41 PM,Gail Feindt,1
Timothy Gibson,purchases,5/26/2015 3:33:01 PM,Gail Feindt,1
Timothy Gibson,purchases,5/26/2015 3:34:01 PM,Gail Feindt,1
Jane Tyler,purchases,5/26/2015 5:02:00 PM,Gail Feindt,1
Timothy Gibson,purchases,5/26/2015 6:19:07 PM,Gail Feindt,1
Timothy Gibson,emails,5/26/2015 7:42:57 PM,Jane Tyler,1
